id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
46174399,2020/05/16 3:58 PM EDT,2020-05-16,2020-05-16 19:58:00 UTC,Eastern Time (US & Canada),507022,shaunpogacnik95,2020-05-17 01:39:40 UTC,2020-05-18 21:42:51 UTC,research,,https://www.inaturalist.org/observations/46174399,https://static.inaturalist.org/photos/73226132/medium.jpeg,,"",,1,0,false,,"Ohio, US",41.4786479348,-81.2322781874,8,,,,27785,obscured,open,true,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
46901428,2020-05-23 12:49:21 AM GMT+02:00,2020-05-23,2020-05-22 22:49:21 UTC,Africa/Johannesburg,2945744,doratheexplorer20,2020-05-22 22:52:45 UTC,2020-05-23 12:32:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/46901428,https://inaturalist-open-data.s3.amazonaws.com/photos/74381410/medium.jpeg,,"",,2,0,false,2,"85402 Kranzberg, Deutschland",48.4218858566,11.614096798,153,,,,153,,,false,gps,gps,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
47146269,Sun May 24 2020 19:45:20 GMT+0200 (GMT+2),2020-05-24,2020-05-24 17:45:20 UTC,Africa/Johannesburg,2942497,beerchen,2020-05-24 17:41:02 UTC,2020-05-25 09:08:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47146269,https://inaturalist-open-data.s3.amazonaws.com/photos/74769669/medium.jpg,,"",,1,0,false,3,"Naturpark Oberpfälzer Wald e.V. - Büro, Neunburg vorm Wald, Bayern, DE",49.3445985768,12.3775743066,65,,,,65,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
47183256,2020-05-24 8:03:56 PM GMT+02:00,2020-05-24,2020-05-24 18:03:56 UTC,Africa/Johannesburg,2867862,j_h_,2020-05-24 21:32:34 UTC,2020-11-01 15:09:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47183256,https://inaturalist-open-data.s3.amazonaws.com/photos/74828089/medium.jpeg,,"",,1,0,false,2,"95517 Seybothenreuth, Deutschland",49.9087196338,11.7064874992,33,,,,33,,,false,gps,gps,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
47298016,2020-05-25 8:07:52 PM GMT+02:00,2020-05-25,2020-05-25 18:07:52 UTC,Africa/Johannesburg,2798239,sschm,2020-05-25 18:10:32 UTC,2020-11-01 15:09:48 UTC,research,,https://www.inaturalist.org/observations/47298016,https://static.inaturalist.org/photos/75012532/medium.jpeg,,"",,1,0,false,2,"Neustadt an der Waldnaab, DE-BY, DE",49.8187081593,11.9882676186,8,,,,8,,,false,,,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
47323698,Mon May 25 2020 10:29:34 GMT+0200 (GMT+2),2020-05-25,2020-05-25 08:29:34 UTC,Africa/Johannesburg,2706728,zachnotrac,2020-05-25 21:06:51 UTC,2020-05-25 21:15:49 UTC,research,,https://www.inaturalist.org/observations/47323698,https://static.inaturalist.org/photos/75053089/medium.jpg,,"",,1,0,false,3,"Masnuy-Saint-Jean, Jurbise, Hainaut, BE",50.5077742215,3.9470660177,99,,,,99,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
47520074,Thu May 21 2020 16:30:35 GMT+0200 (GMT+2),2020-05-21,2020-05-21 14:30:35 UTC,Africa/Johannesburg,3073888,thomaskohlm,2020-05-27 15:51:48 UTC,2020-11-01 15:12:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47520074,https://inaturalist-open-data.s3.amazonaws.com/photos/75371666/medium.jpg,,"",,2,0,false,3,"Heideck, Bayern, DE",49.1419610865,11.1203504208,64,,,,64,,,false,,,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
47602021,Thu May 28 2020 09:32:39 GMT+0100 (GMT+1),2020-05-28,2020-05-28 07:32:39 UTC,Amsterdam,2739197,suz_brownbridge,2020-05-28 08:33:17 UTC,2022-06-08 08:23:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47602021,https://inaturalist-open-data.s3.amazonaws.com/photos/75504460/medium.jpg,,"",,1,0,false,3,"Great Britain, Hexham, England, GB",54.9462425709,-2.2877674643,5,,,,5,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
47602629,2020-05-28 10:36:18 AM GMT+02:00,2020-05-28,2020-05-28 08:36:18 UTC,Africa/Johannesburg,2813986,f_j,2020-05-28 08:47:40 UTC,2020-11-01 15:12:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47602629,https://inaturalist-open-data.s3.amazonaws.com/photos/75505495/medium.jpeg,,"",,3,1,false,2,"86424 Dinkelscherben, Deutschland",48.3442020856,10.6458162021,4,,,,4,,,false,,,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
47719434,2020-05-29 1:15:34 PM GMT+02:00,2020-05-29,2020-05-29 11:15:34 UTC,Africa/Johannesburg,2826942,ellen246,2020-05-29 11:16:33 UTC,2020-11-01 15:12:53 UTC,research,,https://www.inaturalist.org/observations/47719434,https://static.inaturalist.org/photos/75696465/medium.jpeg,,"",,2,0,false,2,"Plankenfels, Deutschland",49.891552,11.3254841,27,,,,27,,,false,,,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
47724162,2014/07/27 2:30 PM +0300,2014-07-27,2014-07-27 11:30:00 UTC,Minsk,3078427,ruslan_tsv,2020-05-29 12:35:06 UTC,2022-01-15 07:46:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47724162,https://inaturalist-open-data.s3.amazonaws.com/photos/75703543/medium.jpeg,,"",,2,0,false,,"Новогрудский район, Беларусь",53.6897201,26.2735099,,,,,,,,false,,,Луговик извилистый,Avenella flexuosa,wavy hair-grass,Plantae,288069
47732777,Fri May 29 2020 16:19:48 GMT+0200 (GMT+2),2020-05-29,2020-05-29 14:19:48 UTC,Africa/Johannesburg,2798259,mthsn,2020-05-29 14:22:02 UTC,2020-11-01 15:12:57 UTC,research,,https://www.inaturalist.org/observations/47732777,https://static.inaturalist.org/photos/75717383/medium.jpg,,"",,2,0,false,3,"Freising, Bayern, DE",48.4188389511,11.7188881621,24,,,,24,,,false,,,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
47743512,Fri May 29 2020 18:07:01 GMT+0200 (GMT+2),2020-05-29,2020-05-29 16:07:01 UTC,Africa/Johannesburg,2945703,rygag,2020-05-29 16:07:49 UTC,2020-11-01 15:13:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/47743512,https://inaturalist-open-data.s3.amazonaws.com/photos/75734286/medium.jpg,,"",,3,0,false,3,"Naturpark Haßberge, Baunach, Bayern, DE",49.9715976044,10.8202555745,221,,,,221,,,false,,,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
47979665,Sun May 31 2020 12:38:31 GMT+0200 (GMT+2),2020-05-31,2020-05-31 10:38:31 UTC,Africa/Johannesburg,667286,georges3,2020-05-31 14:09:09 UTC,2021-08-12 17:23:02 UTC,research,CC0,https://www.inaturalist.org/observations/47979665,https://inaturalist-open-data.s3.amazonaws.com/photos/76111762/medium.jpg,,"",,1,0,false,3,"Senningerberg, Niederanven, Luxembourg, LU",49.63102,6.243725,2918,,,,2918,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
47996713,Sun May 31 2020 15:52:15 GMT+0200 (GMT+2),2020-05-31,2020-05-31 11:52:15 UTC,Pretoria,411745,peterpetoe,2020-05-31 16:14:43 UTC,2021-04-10 09:44:01 UTC,research,,https://www.inaturalist.org/observations/47996713,https://static.inaturalist.org/photos/76138237/medium.jpg,,"",,1,0,false,3,"Mols Bjerge National Park, Agri, Central Jutland, DK",56.23017833,10.53711333,4,,,,4,,,false,,,Bølget bunke,Avenella flexuosa,wavy hair-grass,Plantae,288069
48033900,2020-05-31 12:34:39 PM GMT+01:00,2020-05-31,2020-05-31 10:34:39 UTC,Amsterdam,1644296,robertgavan,2020-05-31 20:16:22 UTC,2020-05-31 21:26:49 UTC,research,,https://www.inaturalist.org/observations/48033900,https://static.inaturalist.org/photos/76195812/medium.jpeg,,"",,1,0,false,2,Kersal Moor,53.5153119044,-2.2763891146,2104,,,,2104,,,false,gps,gps,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
48035483,2020-05-30 10:33:57,2020-05-30,2020-05-30 08:33:57 UTC,Berlin,1005840,bobwardell,2020-05-31 20:27:00 UTC,2020-06-01 15:04:26 UTC,research,CC0,https://www.inaturalist.org/observations/48035483,https://static.inaturalist.org/photos/76197681/medium.jpg,,Deschampsia flexuosa,"",1,0,false,,"Landkreis Marburg-Biedenkopf, Hesse, Germany",50.848497,8.754783,,,,,,,,false,,"",wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
48035555,2020-05-30 10:30:21,2020-05-30,2020-05-30 08:30:21 UTC,Berlin,1005840,bobwardell,2020-05-31 20:27:27 UTC,2020-06-01 15:04:36 UTC,research,CC0,https://www.inaturalist.org/observations/48035555,https://static.inaturalist.org/photos/76197793/medium.jpg,,Deschampsia flexuosa,"",1,0,false,,"Landkreis Marburg-Biedenkopf, Hesse, Germany",50.848213,8.754772,,,,,,,,false,,"",wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
48103436,Sun May 31 2020 17:01:59 GMT+0200 (GMT+2),2020-05-31,2020-05-31 15:01:59 UTC,Africa/Johannesburg,1136953,perberggreen,2020-06-01 10:38:40 UTC,2020-06-01 12:01:25 UTC,research,,https://www.inaturalist.org/observations/48103436,https://static.inaturalist.org/photos/76311121/medium.jpg,,"",,1,0,false,3,"Lyngevej, Knebel, Midtjylland, DK",56.20848,10.4983833333,,,,,,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
48114641,2020-05-30 10:12:43,2020-05-30,2020-05-30 08:12:43 UTC,Berlin,1005840,bobwardell,2020-06-01 13:23:12 UTC,2020-06-01 23:25:39 UTC,research,CC0,https://www.inaturalist.org/observations/48114641,https://static.inaturalist.org/photos/76329121/medium.jpg,,Deschampsia flexuosa,"",1,0,false,,"Landkreis Marburg-Biedenkopf, Hesse, Germany",50.847497,8.754891,,,,,,,,false,,"",wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
48153481,2020-06-01 3:01:18 PM EDT,2020-06-01,2020-06-01 19:01:18 UTC,Eastern Time (US & Canada),1021623,stevetoo,2020-06-01 19:07:29 UTC,2020-06-02 14:59:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48153481,https://inaturalist-open-data.s3.amazonaws.com/photos/76389880/medium.jpeg,,"",,1,0,false,2,"East Harwich, Harwich, MA 02645, USA",41.71142845,-70.00172786,4,,,,4,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
48168692,2020/05/31 2:47 PM CEST,2020-05-31,2020-05-31 12:47:00 UTC,Berlin,81948,marcoschmidtffm,2020-06-01 21:23:01 UTC,2021-07-13 15:31:01 UTC,research,CC-BY,https://www.inaturalist.org/observations/48168692,https://inaturalist-open-data.s3.amazonaws.com/photos/76412953/medium.jpeg,,"","",2,0,false,,"61130 Nidderau, Deutschland",50.2577361111,8.8522972222,,,,,,,,false,,,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
48254369,Tue Jun 02 2020 17:46:51 GMT+0200 (GMT+2),2020-06-02,2020-06-02 15:46:51 UTC,Africa/Johannesburg,2945758,p_schroeck,2020-06-02 17:50:05 UTC,2020-06-03 20:15:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48254369,https://inaturalist-open-data.s3.amazonaws.com/photos/76555977/medium.jpg,,"",Bestimmungsapp vermutet Liebesgräser,3,0,false,3,"Naturpark Oberer Bayerischer Wald, Grafling, Bayern, DE",48.9080517724,13.0089172278,2045,,,,2045,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
48272970,Sun May 24 2020 18:06:36 GMT+0200 (GMT+2),2020-05-24,2020-05-24 16:06:36 UTC,Africa/Johannesburg,2505869,christofferbonavent,2020-06-02 20:58:11 UTC,2020-06-03 05:16:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48272970,https://inaturalist-open-data.s3.amazonaws.com/photos/76585883/medium.jpg,,"",,1,0,false,3,"Skullebjergvej, Fredericia, Syddanmark, DK",55.60573333,9.82067833,10,,,,10,,,false,,,Bølget bunke,Avenella flexuosa,wavy hair-grass,Plantae,288069
48368326,2020-06-03 3:57:00 PM GMT+02:00,2020-06-03,2020-06-03 11:57:00 UTC,Pretoria,1365773,markuskrieger,2020-06-03 19:46:36 UTC,2022-01-03 15:55:36 UTC,research,CC-BY,https://www.inaturalist.org/observations/48368326,https://inaturalist-open-data.s3.amazonaws.com/photos/76742744/medium.jpeg,,"",,1,0,false,2,"94259 Kirchberg im Wald, Deutschland",48.8866666667,13.1363888889,,,,,,,,false,gps,gps,metlička křivolaká,Avenella flexuosa,wavy hair-grass,Plantae,288069
48377709,2020-06-03 5:45:00 PM GMT+02:00,2020-06-03,2020-06-03 15:45:00 UTC,Africa/Johannesburg,1769356,beritgehrke,2020-06-03 21:23:36 UTC,2020-06-04 12:44:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48377709,https://inaturalist-open-data.s3.amazonaws.com/photos/76757990/medium.jpeg,,"",,2,0,false,2,"5221 Nesttun, Norway",60.3296606997,5.3629509,,,,,,,,false,gps,gps,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
48417527,2020-06-04 9:00:25 AM GMT+02:00,2020-06-04,2020-06-04 07:00:25 UTC,Africa/Johannesburg,2859232,j_frey,2020-06-04 08:00:04 UTC,2020-11-01 15:15:38 UTC,research,,https://www.inaturalist.org/observations/48417527,https://static.inaturalist.org/photos/76825865/medium.jpeg,,"",,2,0,false,2,"88069 Tettnang, Deutschland",47.6517042052,9.5659130439,25,,,,25,,,false,gps,gps,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
48541031,2012/06/28 6:44 PM EEST,2012-06-28,2012-06-28 15:44:00 UTC,Helsinki,2979580,jarmotapani,2020-06-05 14:46:12 UTC,2021-08-02 10:41:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48541031,https://inaturalist-open-data.s3.amazonaws.com/photos/77029444/medium.jpeg,,"",,1,0,false,,"Inner Savonia, Finland",62.8162557181,26.3019771171,15,,,,15,,,false,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
48563434,Fri Jun 05 2020 20:22:18 GMT+0200 (GMT+2),2020-06-05,2020-06-05 18:22:18 UTC,Africa/Johannesburg,2800754,maximilianw,2020-06-05 18:24:01 UTC,2020-06-07 09:50:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48563434,https://inaturalist-open-data.s3.amazonaws.com/photos/77064157/medium.jpg,,"",,3,0,false,3,"Bayreuth, Bayern, DE",49.9252242688,11.5371223325,1179,,,,1179,,,false,,,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
48635111,2020-06-06 12:59:49 PM GMT+02:00,2020-06-06,2020-06-06 10:59:49 UTC,Africa/Johannesburg,2881078,kburgmaier,2020-06-06 11:01:53 UTC,2020-11-01 15:17:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48635111,https://inaturalist-open-data.s3.amazonaws.com/photos/77181641/medium.jpeg,,"",,2,0,false,2,"85630 Grasbrunn, Deutschland",48.0586767836,11.7906059325,214,,,,214,,,false,gps,gps,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
48635500,2020-06-06T12:07:35+01:00,2020-06-06,2020-06-06 11:07:35 UTC,Edinburgh,1982454,danielnaturalist91,2020-06-06 11:07:43 UTC,2020-06-06 12:37:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48635500,https://inaturalist-open-data.s3.amazonaws.com/photos/77182404/medium.jpeg,,"",,1,0,false,333,Midhurst,51.0290498616,-0.7650161976,12,,,,12,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
48646290,2020-06-06 3:35:32 PM GMT+02:00,2020-06-06,2020-06-06 13:35:32 UTC,Africa/Johannesburg,2945830,ba_mi,2020-06-06 13:36:21 UTC,2020-11-01 15:17:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48646290,https://inaturalist-open-data.s3.amazonaws.com/photos/77199663/medium.jpeg,,"",,2,0,false,2,"91161 Hilpoltstein, Deutschland",49.1326141119,11.2831876427,482,,,,482,,,false,gps,gps,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
48797141,2020-06-07 11:40:32 AM GMT+01:00,2020-06-07,2020-06-07 09:40:32 UTC,Amsterdam,2732051,charlenejones,2020-06-07 16:36:10 UTC,2022-05-06 21:19:51 UTC,research,,https://www.inaturalist.org/observations/48797141,https://static.inaturalist.org/photos/77443871/medium.jpeg,,"",,1,0,false,2,"Oak Tree Farm, Whitchurch SY13 3LA, UK",52.9222222222,-2.6597222222,,,,,,,,false,gps,gps,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
48890092,Mon Jun 08 2020 10:44:07 GMT+0200 (GMT+2),2020-06-08,2020-06-08 08:44:07 UTC,Africa/Johannesburg,2827860,skranzer,2020-06-08 08:44:34 UTC,2020-11-01 15:18:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48890092,https://inaturalist-open-data.s3.amazonaws.com/photos/77595438/medium.jpg,,"",,1,0,false,3,"Lange Gasse, Spalt, Bayern, DE",49.1785679106,10.9233670402,30,,,,30,,,false,,,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
48926679,2020-06-08 6:59:45 PM GMT+02:00,2020-06-08,2020-06-08 16:59:45 UTC,Africa/Johannesburg,2926010,nnn33,2020-06-08 17:01:40 UTC,2020-11-01 15:18:51 UTC,research,,https://www.inaturalist.org/observations/48926679,https://static.inaturalist.org/photos/77653381/medium.jpeg,,"",,1,0,false,2,"96142 Hollfeld, Deutschland",49.9349998967,11.3182736188,420,,,,420,,,false,gps,gps,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
48929623,Mon Jun 08 2020 19:36:15 GMT+0200 (GMT+2),2020-06-08,2020-06-08 17:36:15 UTC,Africa/Johannesburg,2942497,beerchen,2020-06-08 17:28:21 UTC,2020-11-01 15:18:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48929623,https://inaturalist-open-data.s3.amazonaws.com/photos/77658324/medium.jpg,,"",,1,0,false,3,"Naturpark Oberpfälzer Wald e.V. - Büro, Neunburg vorm Wald, Bayern, DE",49.3446907355,12.3774192017,30,,,,30,,,false,,,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
48937700,Mon Jun 08 2020 19:47:41 GMT+0200 (GMT+2),2020-06-08,2020-06-08 17:47:41 UTC,Africa/Johannesburg,2840403,luccabader,2020-06-08 18:41:38 UTC,2020-11-01 15:18:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/48937700,https://inaturalist-open-data.s3.amazonaws.com/photos/77671000/medium.jpg,,"",,1,0,false,3,"Naturpark Augsburg Westliche Wälder, Diedorf, Bayern, DE",48.3851320653,10.7661863272,564,,,,564,,,false,,,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
49005371,Tue Jun 09 2020 12:12:39 GMT+0200 (GMT+2),2020-06-09,2020-06-09 10:12:39 UTC,Africa/Johannesburg,2867400,jonasba,2020-06-09 10:55:34 UTC,2021-01-26 18:20:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49005371,https://inaturalist-open-data.s3.amazonaws.com/photos/77783811/medium.jpg,,"",,2,0,false,3,"Riedbach, Bayern, DE",50.1206574649,10.426779786,16,,,,16,,,false,,,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
49028799,2020-06-09 5:41:51 PM GMT+02:00,2020-06-09,2020-06-09 15:41:51 UTC,Africa/Johannesburg,2799455,peter_hofinger,2020-06-09 15:48:46 UTC,2020-06-10 07:35:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49028799,https://inaturalist-open-data.s3.amazonaws.com/photos/77820226/medium.jpeg,,"",,2,0,false,2,Freising,48.4028796734,11.741184555,11154,,,,11154,,,false,gps,gps,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
49037327,2020-06-09 6:52:53 PM GMT+02:00,2020-06-09,2020-06-09 16:52:53 UTC,Africa/Johannesburg,1535071,humboldt1769,2020-06-09 17:08:48 UTC,2020-06-09 18:31:22 UTC,research,,https://www.inaturalist.org/observations/49037327,https://static.inaturalist.org/photos/77834294/medium.jpeg,,"",,1,0,false,2,"Kiel, DE-SH, DE",54.2779759,10.162829,1600,,,,1600,,,false,gps,gps,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
49058076,2020-06-09 4:46:24 PM GMT+02:00,2020-06-09,2020-06-09 14:46:24 UTC,Africa/Johannesburg,2804508,cartouche_le_bandit,2020-06-09 20:19:07 UTC,2020-11-01 15:20:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49058076,https://inaturalist-open-data.s3.amazonaws.com/photos/77867602/medium.jpeg,,"",,2,0,false,2,"83059 Kolbermoor, Deutschland",47.8456954956,12.0651454925,,,,,,,,false,gps,gps,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
49066189,Tue Jun 09 2020 23:47:45 GMT+0200 (GMT+2),2020-06-09,2020-06-09 21:47:45 UTC,Africa/Johannesburg,2945769,alf-,2020-06-09 21:51:50 UTC,2020-11-01 15:20:04 UTC,research,,https://www.inaturalist.org/observations/49066189,https://static.inaturalist.org/photos/77880853/medium.jpg,,"","Ist das eine Drahtschmiele?
",2,0,false,3,"Hopfengarten, Nandlstadt, Bayern, DE",48.5339570268,11.811203734,65,,,,65,,,false,,,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
49191573,Tue Jun 09 2020 14:19:40 GMT-0500 (CDT),2020-06-09,2020-06-09 19:19:40 UTC,Central Time (US & Canada),1454925,brent_baker,2020-06-11 02:52:31 UTC,2020-07-04 15:18:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49191573,https://inaturalist-open-data.s3.amazonaws.com/photos/78085366/medium.jpg,,"",,1,0,false,3,"Arkansas, US",35.1677533801,-93.6216338338,24,,,,28734,,obscured,true,,,,Avenella flexuosa,wavy hair-grass,Plantae,288069
49347210,2020/06/09 9:18 AM BST,2020-06-09,2020-06-09 08:18:00 UTC,London,2570306,joeholt,2020-06-12 17:22:03 UTC,2020-06-12 18:48:01 UTC,research,,https://www.inaturalist.org/observations/49347210,https://inaturalist-open-data.s3.amazonaws.com/photos/78333975/medium.jpeg,,"",,1,0,false,,"Tottington, UK",53.6019536295,-2.3614168137,137,,,,137,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
